bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
8646,Crow Lake,Mary Lawson,3.88,385337639,9780385337632,eng,324,14109,1591,1/13/2003,Dial Press Trade Paperback
8648,Xenocide (Ender's Saga  #3),Orson Scott Card/Piotr W. Cholewa,3.79,312861877,9780312861872,eng,592,119937,3139,7/15/1996,Tor Books
8656,The Life of Sir Arthur Conan Doyle,John Dickson Carr/Daniel Stashower,4.01,786712341,9780786712342,eng,320,148,6,11/11/2003,Da Capo Press
8660,The Lost World (TV Tie-in),Arthur Conan Doyle/Philip Gooden,3.92,142002720,9780142002728,eng,224,18,4,9/3/2002,Penguin Books
8661,Las aventuras de Sherlock Holmes,Arthur Conan Doyle/Javier Gomez Rea,4.33,8497643658,9788497643658,eng,192,116,11,4/1/2005,Edimat Libros
8675,Wild Ducks Flying Backward,Tom Robbins,3.55,553383531,9780553383539,eng,272,5768,262,8/29/2006,Bantam
8676,Unlimited Power: The New Science Of Personal Achievement,Anthony Robbins/Kenneth H. Blanchard/Jason Winters,4.23,684845776,9780684845777,eng,448,25135,420,12/22/1997,Free Press
8677,Robbins and Cotran Review of Pathology,Edward C. Klatt/Vinay   Kumar,4.33,721601944,9780721601946,en-US,432,55,6,11/12/2004,Saunders
8680,Fierce Invalids Home from Hot Climates,Tom Robbins,4.03,055337933X,9780553379334,en-US,445,24792,1139,5/29/2001,Bantam
8682,Jitterbug Perfume,Tom Robbins,4.25,1842430351,9781842430354,eng,342,54516,2721,4/9/2001,No Exit Press
8694,Life  the Universe and Everything (Hitchhiker's Guide to the Galaxy  #3),Douglas Adams,4.2,345418905,9780345418906,eng,224,166574,2192,4/26/2005,Del Rey
8698,So Long  and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy  #4),Douglas Adams,4.09,330491237,9780330491235,eng,167,93997,1394,3/8/2002,Picador USA
8703,The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy  #2),Douglas Adams/Martin  Freeman,4.22,739332074,9780739332078,eng,6,493,95,6/1/2006,Random House Audio Publishing Group
8704,Starship Titanic,Terry Jones/Marie-Catherine Caillava,3.6,2290053651,9782290053652,fre,189,8790,152,11/30/2001,J'ai Lu
8706,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),Douglas Adams,4.22,330491199,9780330491198,eng,180,3115,306,3/8/2002,Picador USA
8710,The Illustrated Hitchhiker's Guide To The Galaxy,Douglas Adams,4.35,517599244,9780517599242,eng,96,294,19,10/11/1994,Harmony
8712,Margaret Atwood: The Handmaid's Tale,Hélène Greven-Borde,4.27,2864603497,9782864603498,fre,108,2122,86,11/1/1998,Klincksieck
8713,Point to Point Navigation,Gore Vidal,3.7,385517211,9780385517218,eng,277,621,90,11/7/2006,Doubleday Books
8714,An Inconvenient Truth: The Planetary Emergency of Global Warming and What We Can Do About It,Al Gore,3.77,1594865671,9781594865671,eng,328,5783,433,5/24/2006,Rodale Books
8715,Palimpsest,Gore Vidal,3.99,140260897,9780140260892,en-US,448,1485,94,9/1/1996,Penguin Books
8716,Lincoln,Gore Vidal,4.21,375708766,9780375708763,eng,672,7326,430,2/15/2000,Vintage
8722,Burr,Gore Vidal,4.07,375708731,9780375708732,eng,430,7265,526,2/15/2000,Vintage
8725,Comfort Me with Apples: More Adventures at the Table,Ruth Reichl,4.04,375758739,9780375758737,eng,302,17939,947,4/9/2002,Random House Trade
8726,Comfort Me With Apples,Ruth Reichl,4.04,965193772,9780965193771,eng,299,15,3,1/1/2001,Random house
8737,The Last Temptation of Christ,Nikos Kazantzakis/Peter A. Bien,4.16,068485256X,9780684852560,eng,506,8966,454,3/1/1998,Simon  Schuster
8738,Her Last Temptation,Leslie Kelly,3.59,373692285,9780373692286,eng,207,112,5,5/31/2005,Harlequin Temptation
8741,The Last Temptation (Tony Hill & Carol Jordan  #3),Val McDermid,4.01,312936915,9780312936914,eng,496,4991,271,3/1/2005,St. Martin's Paperbacks
8742,The Last Temptation,Nikos Kazantzakis/Peter A. Bien,4.16,571178561,9780571178568,eng,589,114,14,11/10/1995,Faber  Faber
8744,Desert Dawn,Waris Dirie/Jeanne D'Haem,3.83,1844080080,9781844080083,en-GB,240,2011,84,6/1/2004,Virago UK
8745,Desert Flower,Waris Dirie/Cathleen Miller,4.15,688172377,9780688172374,eng,240,11981,735,3/15/2011,William Morrow Paperbacks
8746,Desert Children,Waris Dirie/Corinna Milborn/Sheelagh Alabaster,3.71,1844082520,9781844082520,en-US,240,509,25,11/1/2005,Virago UK
8750,L'Aube du désert,Waris Dirie/Jeanne d' Haem,3.83,2226135510,9782226135513,fre,288,1,0,11/1/2002,Albin Michel
8758,The Beach,Joanna Strange,3.84,582435676,9780582435674,eng,112,68,9,2/19/2001,Longman
8761,The Weekenders: Travels in the Heart of Africa,W.F. Deedes/Sue Ryan/Alex Garland/Tony Hawks/Andrew O'Hagan/Irvine Welsh/Giles Foden/Victoria Glendinning,3.16,91881803,9780091881801,eng,340,123,12,11/8/2001,Ebury Press
8765,I Feel Bad About My Neck: And Other Thoughts on Being a Woman,Nora Ephron,3.69,307264556,9780307264558,eng,137,38506,4719,8/1/2006,Knopf Publishing Group
8766,Feel the Fear . . . and Do It Anyway,Susan  Jeffers,4.03,345487427,9780345487421,eng,217,506,53,12/26/2006,Ballantine Books
8767,Touch & Feel: Animals Boxed Set,Jennifer Quasha/Deni Brown/Dawn Sirett,4.04,789488779,9780789488770,eng,36,24,3,2/15/2003,DK Publishing
8768,Today I Feel Silly  Other Moods That Make My Day,Jamie Lee Curtis/Laura Cornell,4.16,60245603,9780060245603,en-US,40,4171,518,7/31/2007,HarperCollins
8770,My First Word Touch and Feel,Anne Millard,3.79,789479311,9780789479310,eng,12,24,6,9/19/2001,DK Children
8771,When I Feel Angry,Nancy Cote/Cornelia Maude Spelman,3.98,807588970,9780807588970,eng,24,113,4,1/1/2000,Albert Whitman  Company
8773,Violet's House: A Giant Touch-and-Feel Book (Baby Einstein),Julie Aigner-Clark/Nadeem Zaidi,4,786818727,9780786818723,eng,10,39,7,11/1/2003,Disney Press
8787,The White Masai,Corinne Hofmann/Peter Millar,3.45,61131520,9780061131523,eng,320,4504,491,10/10/2006,Amistad
8797,The Story of a Seagull and the Cat Who Taught Her to Fly,Luis Sepúlveda/Chris Sheban/Margaret Sayers Peden,4.14,439401879,9780439401876,eng,128,5097,219,8/1/2006,Scholastic Paperbacks
8799,Ahora sabréis lo que es correr,Dave Eggers/María Victoria Alonso Blanco,3.63,8439710097,9788439710097,spa,400,3,1,3/31/2004,Mondadori
8801,The Burgess Bird Book for Children,Thornton W. Burgess/Louis Agassiz Fuertes,4.31,486428400,9780486428406,eng,260,1253,54,4/23/2003,Dover Publications
8804,The Burgess Animal Book for Children,Thornton W. Burgess/Louis Agassiz Fuertes,4.26,486437450,9780486437453,eng,275,478,30,9/10/2004,Dover Publications
8808,The Adventures of Jimmy Skunk,Thornton W. Burgess/Thea Kliros/Harrison Cady,4.14,486280233,9780486280233,eng,96,275,19,5/20/1994,Dover Publications
8809,The Wanting Seed,Anthony Burgess,3.71,393315088,9780393315080,en-US,288,5423,293,12/17/1996,W. W. Norton  Company
8810,A Clockwork Orange,Anthony Burgess/Blake Morrison,3.99,141182601,9780141182605,eng,159,5366,524,2/24/2000,Penguin Classics
8811,A Clockwork Orange,Anthony Burgess,3.99,014027409X,9780140274097,eng,149,1422,124,9/3/1998,Penguin Books
8813,Clockwork Orange,Anthony Burgess,3.99,345316413X,9783453164130,ger,235,65,7,3/1/2000,Heyne
8814,A Clockwork Orange (Stage Play),Anthony Burgess,3.84,413735907,9780413735904,eng,51,28,2,3/10/2017,Methuen Drama
8818,One Hand Clapping,Anthony Burgess,3.82,786706317,9780786706310,eng,224,1008,51,7/15/1999,Da Capo Press
8820,The Doctor is Sick,Anthony Burgess,3.62,393316025,9780393316025,eng,260,966,39,8/17/1997,W.W. Norton  Company
8822,Earthly Powers,Anthony Burgess,4.16,99468646,9780099468646,eng,649,2116,157,5/6/2004,Vintage Classics
8829,Past Mortem,Ben Elton,3.75,552771236,9780552771238,eng,460,4422,211,5/2/2005,Black Swan
8834,This Other Eden,Ben Elton,3.72,055277183X,9780552771832,eng,400,2292,69,7/1/2003,Black Swan
8840,Saint-Exupéry,Stacy Schiff/Antoine de Saint-Exupéry,4.02,805079130,9780805079135,eng,560,208,27,2/7/2006,Holt Paperbacks
8848,Le Petit Prince,Antoine de Saint-Exupéry,4.31,2070513289,9782070513284,fre,123,366,19,2/1/2004,Gallimard Jeunesse
8852,Macbeth,William Shakespeare,3.9,743477103,9780743477109,eng,249,592315,7791,7/1/2013,Simon  Schuster
8853,Macbeth,William Shakespeare/Alan Durband,3.9,812035712,9780812035711,eng,224,296,20,4/1/1985,Barrons Educational Series
8856,Death of a Scriptwriter (Hamish Macbeth  #14),M.C. Beaton,3.79,446606987,9780446606981,eng,198,3280,188,6/1/1999,Warner Books
8858,Death of a Poison Pen (Hamish Macbeth  #19),M.C. Beaton,3.83,446614890,9780446614894,en-US,227,3318,204,1/1/2005,Warner Books
8859,Death of an Outsider (Hamish Macbeth  #3),M.C. Beaton,3.83,446614726,9780446614726,eng,194,5757,321,7/1/2005,Warner Books
8860,Cliffs Notes on Shakespeare's Macbeth,Alex Went,3.59,764586025,9780764586026,en-US,112,25,2,5/30/2000,Cliffs Notes
8861,Death of an Addict (Hamish Macbeth  #15),M.C. Beaton,3.8,446608289,9780446608282,eng,214,3015,167,3/1/2001,Warner Books
8862,A Year in the Life of William Shakespeare: 1599,James Shapiro,4.09,60088745,9780060088743,eng,333,2330,252,6/13/2006,Harper Perennial
9051,The Historian's Craft: Reflections on the Nature and Uses of History and the Techniques and Methods of Those Who Write It.,Marc Bloch/Peter Putnam/Joseph Reese Strayer,4.05,394705122,9780394705125,eng,224,977,71,3/12/1964,Vintage
9058,Charles Dickens as a Legal Historian,William Holdsworth,4,1886363064,9781886363069,eng,166,4,2,2/1/2010,Lawbook Exchange  Ltd.
9060,The Progressive Historians: Turner  Beard  Parrington (Phoenix Book),Richard Hofstadter,3.89,226348180,9780226348186,eng,498,37,5,11/19/1979,University of Chicago Press
9066,What Did the Constitution Mean to Early Americans? (Historians at Work),Edward Countryman,3.29,312182627,9780312182625,eng,169,24,2,1/1/1999,Bedford Books
9072,The Historian,Elizabeth Kostova/Paul Michael/Justine Eyre,3.78,1415929017,9781415929018,eng,26,354,135,12/13/2005,Books on Tape
9073,See No Evil: The True Story of a Ground Soldier in the CIA's War on Terrorism,Robert B. Baer,3.93,140004684X,9781400046843,eng,320,4040,259,1/7/2003,Broadway Books
9082,In a Dry Season (Inspector Banks  #10),Peter Robinson,4.13,380794772,9780380794775,eng,480,6193,355,7/3/2000,Avon
9083,Plants and Landscapes for Summer-Dry Climates of the San Francisco Bay Region,East Bay M. U. D. Staff/Nora Harlow/Jill M. Singleton/Barrie D. Coate/Kristine Sandoe,4.3,975323113,9780975323113,en-US,336,47,8,5/1/2004,East Bay Municipal Utility District
9099,In Focus: National Geographic Greatest Portraits,Leah Bendavid-Val/National Geographic Society,4.24,079227363X,9780792273639,eng,504,819,31,10/1/2004,National Geographic Society
9100,Portrait Photographer's Handbook,Bill Hurter,3.62,1584281405,9781584281405,eng,128,16,1,9/28/2004,Amherst Media  Inc.
9106,Portrait in Death (In Death  #16),J.D. Robb,4.39,749934425,9780749934422,en-US,354,142,9,12/1/2005,Piatkus Books
9107,Posing for Portrait Photography: A Head-To-Toe Guide,Jeff   Smith,3.38,1584281340,9781584281344,eng,124,51,0,7/1/2004,Amherst Media
9118,Le Portrait de Dorian Gray,Oscar Wilde/Michel Etienne/Daniel Mortier,4.08,2266082655,9782266082655,fre,345,47,3,6/4/1998,Pocket
9121,The Portrait of Dorian Gray,Oscar Wilde/Elizabeth  Gray,4.08,1842161903,9781842161906,eng,51,85,2,10/10/1999,Express Publishing
9122,The Picture of Dorian Gray,Oscar Wilde/Donald L. Lawler,4.08,393955680,9780393955682,eng,462,171,13,1/1/1988,W. W. Norton & Company
9124,The Picture of Dorian Gray,Oscar Wilde/Michael Gillespie,4.08,393927547,9780393927542,en-US,517,663,52,8/1/2006,W. W. Norton & Company
9125,The Picture of Dorian Gray,Oscar Wilde/Joseph Bristow,4.08,192807293,9780192807298,eng,229,1089,78,11/1/2006,Oxford University Press  USA
9132,An Arab-Syrian Gentleman and Warrior in the Period of the Crusades: Memoirs of Usamah Ibn-Munqidh,Usamah ibn Munqidh/Philip Khuri Hitti/Richard W. Bulliet,3.95,231121253,9780231121255,eng,265,68,6,6/22/2000,Columbia University Press
9140,Technical Manual and Dictionary of Classical Ballet,Gail Grant,4.38,486218430,9780486218434,eng,176,393,27,6/1/1982,Dover Publications
9141,The Ballet Companion: A Dancer's Guide to the Technique  Traditions  and Joys of Ballet,Eliza Gaynor Minden,4.35,074326407X,9780743264075,eng,333,524,40,10/11/2005,Touchstone
9143,Ballet Class,John         Green/Caroline Denzler,3.77,486296385,9780486296388,en-US,48,13,0,7/2/1997,Dover Publications
9144,NYC Ballet Workout,Peter Martins/Paul Kolnik/Richard Corman/Howard  Kaplan,4.01,688152023,9780688152024,eng,208,238,10,1/13/1997,William Morrow Paperbacks
9148,The Illustrated Book of Ballet Stories (with CD),Barbara  Newman/Gill Tomblin/Darcey Bussell,4.18,789460971,9780789460974,eng,64,64,5,6/14/2000,DK Children
9149,Lara's Leap of Faith (The Royal Ballet School Diaries  #2),Alexandra Moss/Veronica Bennett,4.07,448435365,9780448435367,eng,144,155,14,1/13/2005,Grosset & Dunlap
9151,Isabelle's Perfect Performance (The Royal Ballet School Diaries  #3),Alexandra Moss,4.06,448437694,9780448437699,eng,144,130,4,5/5/2005,Grosset & Dunlap
9153,The Barefoot Book Of Ballet Stories,Jane Yolen,4.21,1841482641,9781841482644,eng,96,1,0,9/1/2004,Barefoot Books
9155,Boys or Ballet? (Royal Ballet School Diaries  #8),Alexandra Moss,3.92,448442515,9780448442518,eng,144,93,8,8/3/2006,Grosset & Dunlap
9156,101 Stories of the Great Ballets: The Scene-by-Scene Stories of the Most Popular Ballets  Old and New,George Balanchine/Francis Mason,4,385033982,9780385033985,en-US,560,203,12,5/20/1975,Anchor
9164,Ballet for Dummies,Scott Speck/Evelyn Cisneros,4.01,764525689,9780764525681,eng,348,78,6,10/3/2003,For Dummies
9171,Time for Ballet,Adèle Geras/Shelagh McNicholas/Adèle Geras,3.72,803729782,9780803729780,eng,32,69,13,3/30/2004,Dial
9184,Ballet in Western Culture: A History of Its Origins and Evolution,Carol Lee,3.53,415942578,9780415942577,eng,368,17,0,8/11/2002,Routledge
9186,Angelina's Ballet Class,Katharine Holabird/Helen Craig,3.88,044844013X,9780448440132,eng,24,73,1,1/19/2006,Grosset & Dunlap
9203,San Francisco Ballet at Seventy-Five,Janice Ross/Allan Ulrich/Brigitte Lefevre,4.33,811856984,9780811856980,en-US,188,6,1,11/12/2007,Chronicle Books
9216,Ballet and Modern Dance,Susan Au,3.74,500203520,9780500203521,eng,224,53,6,6/17/2002,Thames  Hudson
9223,Teaching Classical Ballet,John               White,4.47,081301395X,9780813013954,eng,200,15,1,4/20/1996,University Press of Florida
9236,Drat! We're Rats! (Scrambled Legs  #1),Jahnna N. Malcolm,3.69,970016409,9780970016409,eng,160,41,2,9/1/2000,Starcatcher Press
9245,Battle of the Bunheads (Scrambled Legs  #2),Jahnna N. Malcolm,3.5,970016417,9780970016416,eng,160,44,3,9/1/2000,Starcatcher Press
9253,Blubberina (Scrambled Legs  #5),Jahnna N. Malcolm,3.29,590428888,9780590428880,eng,135,13,0,10/1/1989,Scholastic
9262,The Books in My Life,Henry Miller,3.81,811201082,9780811201087,eng,327,709,29,1/17/1969,New Directions
9282,The Smoke Jumper,Nicholas Evans,4.06,440235162,9780440235163,eng,576,28769,694,7/30/2002,Dell
9288,La casa de los espíritus,Isabel Allende,4.23,9500717638,9789500717632,spa,456,198,18,9/1/2000,Sudamericana
9298,Last Chance Saloon,Marian Keyes,3.81,60086246,9780060086244,en-US,528,35784,686,5/27/2003,HarperCollins Publishers
9299,Anybody Out There? (Walsh Family  #4),Marian Keyes,3.92,60731303,9780060731304,eng,456,348,45,5/9/2006,William Morrow
9300,Watermelon (Walsh Family  #1),Marian Keyes,3.78,99489988,9780099489986,eng,520,65441,1233,7/7/2005,Arrow
9301,Rachel's Holiday (Walsh Family  #2),Marian Keyes,3.95,60090383,9780060090388,eng,578,55525,1223,1/23/2007,William Morrow Paperbacks
9303,Lucy Sullivan Is Getting Married,Marian Keyes,3.77,60090375,9780060090371,en-US,640,43077,690,1/23/2007,William Morrow Paperbacks
9304,Essays and Stories by Marian Keyes: Bags  Trips  Make-up Tips  Charity  Glory  and the Darker Side of the Story,Marian Keyes,3.82,60787031,9780060787035,eng,368,1625,42,9/6/2005,William Morrow Paperbacks
9305,No Dress Rehearsal,Marian Keyes,3.29,1902602323,9781902602325,eng,79,780,52,12/1/2000,New Island Books
9325,Fullmetal Alchemist  Vol. 10,Hiromu Arakawa/Akira Watanabe,4.6,1421504618,9781421504612,eng,200,8989,151,11/21/2006,VIZ Media LLC
9326,Fullmetal Alchemist  Vol. 5 (Fullmetal Alchemist  #5),Hiromu Arakawa/Akira Watanabe,4.56,1421501759,9781421501758,eng,200,12885,208,1/10/2006,VIZ Media LLC
9327,The House of the Spirits,Isabel Allende/Magda Botin,4.23,552995886,9780552995887,eng,491,1021,112,8/8/1986,Black Swan
9330,The House of the Spirits,Isabel Allende/Madga Bogin/Christopher Hitchens,4.23,1400043182,9781400043187,eng,488,270,49,4/19/2005,Everyman's Library
9337,"How To Meditate: An Anthology Of Talks On Meditation And ""Meditation: The Bridge Is Flowing But The River Is Not""",Frederick P. Lenz,0,1932206108,9781932206104,eng,228,0,0,1/1/2004,Frederick P. Lenz Foundation for American Buddhism
9338,Insights: Talks On The Nature Of Existence,Frederick P. Lenz,0,1932206086,9781932206081,eng,304,0,0,1/1/2003,Frederick P. Lenz Foundation for American Buddhism
9345,Palestine: Peace Not Apartheid,Jimmy Carter,3.82,743285026,9780743285025,eng,288,2864,349,11/30/2006,Simon & Schuster
9346,Our Endangered Values: America's Moral Crisis,Jimmy Carter,3.88,743285018,9780743285018,eng,224,3193,236,9/26/2006,Simon  Schuster
9347,An Hour Before Daylight: Memories of a Rural Boyhood,Jimmy Carter,3.91,743211995,9780743211994,eng,288,1935,229,10/16/2001,Simon  Schuster
9349,The Real Jimmy Carter: How Our Worst Ex-President Undermines American Foreign Policy  Coddles Dictators and Created the Party of Clinton and Kerry,Steven F. Hayward,3.32,895260905,9780895260901,eng,272,33,4,3/19/2004,Regnery Publishing
9350,The Virtues of Aging,Jimmy Carter,3.55,345425928,9780345425928,eng,160,221,36,10/13/1998,Ballantine Books
9351,Living Faith,Jimmy Carter,3.8,812930347,9780812930344,eng,288,481,33,9/14/1998,Three Rivers Press (CA)
9352,Sharing Good Times,Jimmy Carter,3.47,743270681,9780743270687,eng,192,238,35,11/7/2005,Simon  Schuster
9355,Until I Find You,John Irving,3.63,345479726,9780345479723,eng,820,22547,1371,5/30/2006,Ballantine Books
9361,Atlas Shrugged,Ayn Rand,3.69,525948929,9780525948926,eng,1176,941,136,4/21/2005,Dutton
9362,Atlas Shrugged,Ayn Rand/Leonard Peikoff,3.69,452286360,9780452286368,eng,1192,340,51,12/28/2004,NAL
9363,Atlas Shrugged,Ayn Rand,3.69,451171926,9780451171924,eng,1074,912,128,3/3/1992,Signet
9365,Atlas Shrugged,Ayn Rand,3.69,394415760,9780394415765,en-US,1168,86,12,10/12/1957,Random House
9370,Skinny Legs and All,Tom Robbins,4.04,1842430343,9781842430347,eng,422,35517,1014,3/10/2002,No Exit Press
9376,Fannie Flagg's Original Whistle Stop Cafe Cookbook,Fannie Flagg,4.19,449910288,9780449910283,eng,224,911,42,9/11/1995,Ballantine Books
9386,Free Play: Improvisation in Life and Art,Stephen Nachmanovitch,4.14,874776317,9780874776317,eng,224,1675,124,5/1/1991,Tarcherperigee
9409,The Sari Shop,Rupa Bajwa,3.44,039332690X,9780393326901,eng,224,1858,153,6/17/2005,W. W. Norton  Company
9416,Confessions of a Shopaholic (Shopaholic  #1),Sophie Kinsella,3.64,440241413,9780440241416,eng,368,603675,10079,11/4/2003,Dell Publishing Company
9417,Shopaholic and Sister (Shopaholic  #4),Sophie Kinsella,3.66,044024191X,9780440241911,eng,388,76205,1867,11/28/2006,Dell Publishing Company
9418,Shopaholic Takes Manhattan (Shopaholic  #2),Sophie Kinsella,3.76,440241812,9780440241812,eng,387,100796,2382,12/27/2004,Dell Publishing Company
9419,Shopaholic Ties the Knot (Shopaholic  #3),Sophie Kinsella,3.78,440241898,9780440241898,eng,407,94917,2089,8/31/2004,Dell Publishing Company
9420,Shopaholic & Baby (Shopaholic  #5),Sophie Kinsella,3.79,385338708,9780385338707,eng,359,110706,2070,2/27/2007,Dial Press
